fetched_at,object_id,data_objectID,data_isHighlight,data_accessionNumber,data_accessionYear,data_isPublicDomain,data_primaryImage,data_primaryImageSmall,data_additionalImages,data_constituents,data_department,data_objectName,data_title,data_culture,data_period,data_dynasty,data_reign,data_portfolio,data_artistRole,data_artistPrefix,data_artistDisplayName,data_artistDisplayBio,data_artistSuffix,data_artistAlphaSort,data_artistNationality,data_artistBeginDate,data_artistEndDate,data_artistGender,data_artistWikidata_URL,data_artistULAN_URL,data_objectDate,data_objectBeginDate,data_objectEndDate,data_medium,data_dimensions,data_measurements,data_creditLine,data_geographyType,data_city,data_state,data_county,data_country,data_region,data_subregion,data_locale,data_locus,data_excavation,data_river,data_classification,data_rightsAndReproduction,data_linkResource,data_metadataDate,data_repository,data_objectURL,data_tags,data_objectWikidata_URL,data_isTimelineWork,data_GalleryNumber
2025-09-09 12:38:50.337,436622,436622,True,14.40.605,1914,True,https://images.metmuseum.org/CRDImages/ep/original/DP145901.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP145901.jpg,[],"[{'constituentID': 161974, 'role': 'Artist', 'name': 'Frans Hals', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500027794', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q167654', 'gender': ''}]",European Paintings,Painting,Merrymakers at Shrovetide,,,,,,Artist,,Frans Hals,"Dutch, Antwerp 1582/83–1666 Haarlem",,"Hals, Frans",Dutch,1582,1666,,https://www.wikidata.org/wiki/Q167654,http://vocab.getty.edu/page/ulan/500027794,ca. 1616–17,1616,1617,Oil on canvas,51 3/4 x 39 1/4 in. (131.4 x 99.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 131.4, 'Width': 99.7}}, {'elementName': 'Other', 'elementDescription': 'Picture + Frame (F.14.40.605A)', 'elementMeasurements': {'Weight': 27.669418}}]","Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,,2025-08-06T04:50:55.473Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436622,"[{'term': 'Food', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300254496', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2095'}, {'term': 'Bread', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300262820', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7802'}, {'term': 'Happiness', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300410323', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Party', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300069614', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q200538'}, {'term': 'Bagpipes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300042405', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8347'}, {'term': 'Eggs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300395680', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q93189'}]",https://www.wikidata.org/wiki/Q12088934,True,637
2025-09-09 12:38:51.955,435885,435885,False,13.66,1913,True,https://images.metmuseum.org/CRDImages/ep/original/DT1937.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1937.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,View of the Domaine Saint-Joseph,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,late 1880s,1886,1889,Oil on canvas,25 5/8 x 32 in. (65.1 x 81.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 65.1, 'Width': 81.3}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.7, 'Height': 90.1702, 'Width': 106.6802}}]","Catharine Lorillard Wolfe Collection, Wolfe Fund, 1913",,,,,,,,,,,,Paintings,,,2025-03-19T04:53:33.417Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435885,"[{'term': 'Mountains', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008795', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8502'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}]",https://www.wikidata.org/wiki/Q20167067,False,826
2025-09-09 12:38:53.448,437986,437986,False,1997.167,1997,True,https://images.metmuseum.org/CRDImages/ep/original/DP-12413-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-12413-001.jpg,[],"[{'constituentID': 161744, 'role': 'Artist', 'name': 'Caravaggio (Michelangelo Merisi)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115312', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q42207', 'gender': ''}]",European Paintings,Painting,The Denial of Saint Peter,,,,,,Artist,,Caravaggio (Michelangelo Merisi),"Italian, Milan or Caravaggio 1571–1610 Porto Ercole",,Caravaggio (Michelangelo Merisi),Italian,1571,1610,,https://www.wikidata.org/wiki/Q42207,http://vocab.getty.edu/page/ulan/500115312,1610,1610,1610,Oil on canvas,37 x 49 3/8 in. (94 x 125.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 94, 'Width': 125.4}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 119.3802, 'Width': 153.6703}}]","Gift of Herman and Lila Shickman, and Purchase, Lila Acheson Wallace Gift, 1997",,,,,,,,,,,,Paintings,,,2025-08-09T04:50:03.503Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437986,"[{'term': 'Soldiers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300185678', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q4991371'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Saint Peter', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33923'}]",https://www.wikidata.org/wiki/Q2270778,True,620
2025-09-09 12:38:54.690,436035,436035,False,1982.60.36,1982,True,https://images.metmuseum.org/CRDImages/ep/original/DP280362.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP280362.jpg,['https://images.metmuseum.org/CRDImages/ep/original/GermanCat22b_Xraynocap.jpg'],"[{'constituentID': 129266, 'role': 'Artist', 'name': 'Lucas Cranach the Younger and Workshop', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500017755', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q170339', 'gender': ''}]",European Paintings,Painting,Christ Blessing the Children,,,,,,Artist,,Lucas Cranach the Younger and Workshop,"German, Wittenberg 1515–1586 Wittenberg",,"Cranach, Lucas, the Younger, and Workshop",German,1515,1586,,https://www.wikidata.org/wiki/Q170339,http://vocab.getty.edu/page/ulan/500017755,ca. 1545–50,1545,1550,Oil on beech,6 1/2 x 8 3/4 in. (16.5 x 22.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.5, 'Width': 22.2}}]","The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436035,"[{'term': 'Infants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189561', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q998'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}]",https://www.wikidata.org/wiki/Q19911658,True,537
2025-09-09 12:38:56.269,488596,488596,False,50.188,1950,False,,,[],"[{'constituentID': 162244, 'role': 'Artist', 'name': 'Pablo Picasso', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500009666', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5593', 'gender': ''}]",Modern and Contemporary Art,Painting,The Blind Man's Meal,,,,,,Artist,,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France",,"Picasso, Pablo",Spanish,1881,1973,,https://www.wikidata.org/wiki/Q5593,http://vocab.getty.edu/page/ulan/500009666,1903,1903,1903,Oil on canvas,37 1/2 x 37 1/4 in. (95.3 x 94.6 cm),"[{'elementName': 'Framed', 'elementDescription': 'F.50.188 Black wood with gold liner AR plexi', 'elementMeasurements': {'Depth': 6.985, 'Height': 120.6502, 'Width': 120.3327}}, {'elementName': 'Framed', 'elementDescription': 'F.50.188  Gold wood w/gold wood liner - No plexi', 'elementMeasurements': {'Depth': 8.8900175, 'Height': 124.46025, 'Width': 125.09525}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 95.3, 'Width': 94.6}}]","Purchase, Mr. and Mrs. Ira Haupt Gift, 1950",,,,,,,,,,,,Paintings,"© 2025 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",,2025-02-06T04:53:12.97Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/488596,"[{'term': 'Food', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300254496', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2095'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Eating', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375120', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q213449'}]",https://www.wikidata.org/wiki/Q19923571,True,619
2025-09-09 12:38:57.494,437845,437845,False,07.225.285,1907,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14284-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14284-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-07_225_285-2.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-07_225_285-3.jpg']","[{'constituentID': 163563, 'role': 'Artist', 'name': 'Jean François de Troy', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500022010', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q707729', 'gender': ''}]",European Paintings,"Painting, study for a tapestry cartoon",The Triumph of Mordecai,,,,,,Artist,,Jean François de Troy,"French, Paris 1679–1752 Rome",,"Troy, Jean François de",French,1679,1752,,https://www.wikidata.org/wiki/Q707729,http://vocab.getty.edu/page/ulan/500022010,ca. 1736,1731,1741,Oil on canvas,33 5/8 x 59 1/4 in. (86 x 150.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 14.605029, 'Height': 85.4, 'Width': 150.4953}}, {'elementName': 'Opening', 'elementDescription': None, 'elementMeasurements': {'Height': 56.0387, 'Width': 128.6}}, {'elementName': 'Rabbet', 'elementDescription': None, 'elementMeasurements': {'Height': 59.69012, 'Width': 131.8}}]","Gift of J. Pierpont Morgan, 1906",,,,,,,,,,,,Paintings,,,2025-06-27T04:50:31.807Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437845,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}]",https://www.wikidata.org/wiki/Q19906105,False,632
2025-09-09 12:38:58.788,436102,436102,False,1977.1.1,1977,True,https://images.metmuseum.org/CRDImages/ep/original/DP-1410-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1410-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-1977_1_1-IRR_full.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1977_1_1-IRRDetail.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1977_1_1-XRAYDetail.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1977_1_1_Xray_full.jpg']","[{'constituentID': 161810, 'role': 'Artist', 'name': 'Gerard David', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500025998', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q333380', 'gender': ''}]",European Paintings,Painting,Virgin and Child with Four Angels,,,,,,Artist,,Gerard David,"Netherlandish, Oudewater ca. 1455–1523 Bruges",,"David, Gerard",Netherlandish,1455,1523,,https://www.wikidata.org/wiki/Q333380,http://vocab.getty.edu/page/ulan/500025998,ca. 1510–15,1510,1515,Oil on wood,24 7/8 x 15 3/8 in. (63.2 x 39.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 63.2, 'Width': 39.1}}]","Gift of Mr. and Mrs. Charles Wrightsman, 1977",,,,,,,,,,,,Paintings,,,2025-06-19T04:50:33.487Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436102,"[{'term': 'Musical Instruments', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300041620', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34379'}, {'term': 'Harps', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300042047', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q47369'}, {'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}, {'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q7934007,True,636
2025-09-09 12:39:00.418,438820,438820,True,40.175,1940,True,https://images.metmuseum.org/CRDImages/ep/original/DT1967.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1967.jpg,[],"[{'constituentID': 161790, 'role': 'Artist', 'name': 'Gustave Courbet', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010927', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q34618', 'gender': ''}]",European Paintings,Painting,Young Ladies of the Village,,,,,,Artist,,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819,1877,,https://www.wikidata.org/wiki/Q34618,http://vocab.getty.edu/page/ulan/500010927,1851–52,1851,1852,Oil on canvas,76 3/4 x 102 3/4 in. (194.9 x 261 cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 15.24, 'Height': 233.0455, 'Width': 296.5456}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 194.9454, 'Width': 260.9855}}]","Gift of Harry Payne Bingham, 1940",,,,,,,,,,,,Paintings,,,2025-07-02T04:50:13.22Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438820,"[{'term': 'Girls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247581', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3031'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Cows', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250120', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q830'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}, {'term': 'Baskets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300194498', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q201097'}, {'term': 'Parasols', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300046218', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1762975'}]",https://www.wikidata.org/wiki/Q19911495,True,812
2025-09-09 12:39:01.731,436034,436034,False,1982.60.35,1982,True,https://images.metmuseum.org/CRDImages/ep/original/DP280360.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP280360.jpg,['https://images.metmuseum.org/CRDImages/ep/original/GermanCat22a_Xraynocap1.jpg'],"[{'constituentID': 129266, 'role': 'Artist', 'name': 'Lucas Cranach the Younger and Workshop', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500017755', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q170339', 'gender': ''}]",European Paintings,Painting,Christ and the Adulteress,,,,,,Artist,,Lucas Cranach the Younger and Workshop,"German, Wittenberg 1515–1586 Wittenberg",,"Cranach, Lucas, the Younger, and Workshop",German,1515,1586,,https://www.wikidata.org/wiki/Q170339,http://vocab.getty.edu/page/ulan/500017755,ca. 1545–50,1545,1550,Oil on beech,6 1/4 x 8 1/2 in. (15.9 x 21.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.9, 'Width': 21.6}}]","The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,,2025-05-30T04:51:06.697Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436034,"[{'term': 'Soldiers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300185678', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q4991371'}, {'term': 'Armor', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300226591', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q20793164'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}]",https://www.wikidata.org/wiki/Q19911576,True,537
2025-09-09 12:39:14.372,458994,458994,True,1975.1.54,1975,True,https://images.metmuseum.org/CRDImages/rl/original/DP-23539-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-23539-001.jpg,"['https://images.metmuseum.org/CRDImages/rl/original/DP-23539-002.jpg', 'https://images.metmuseum.org/CRDImages/rl/original/0284.jpg', 'https://images.metmuseum.org/CRDImages/rl/original/DT3040.jpg', 'https://images.metmuseum.org/CRDImages/rl/original/ep1975.1.54.bw.R.jpg']","[{'constituentID': 161678, 'role': 'Artist', 'name': 'Benvenuto di Giovanni', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500031885', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q818396', 'gender': ''}]",Robert Lehman Collection,Painting,Madonna and Child,,,,,,Artist,,Benvenuto di Giovanni,"Italian, Siena 1436–after 1518 Siena",,Benvenuto di Giovanni,Italian,1436,1518,,https://www.wikidata.org/wiki/Q818396,http://vocab.getty.edu/page/ulan/500031885,ca. 1470,1467,1473,"Tempera on wood, gold ground","Overall: 27 3/4 × 18 1/8 in. (70.5 × 46 cm)
Painted surface: 24 1/4 × 14 3/4 in. (61.6 × 37.5 cm)","[{'elementName': 'Overall', 'elementDescription': 'Overall', 'elementMeasurements': {'Height': 70.5, 'Width': 46}}, {'elementName': 'Overall', 'elementDescription': 'Painted surface', 'elementMeasurements': {'Height': 61.6, 'Width': 37.5}}]","Robert Lehman Collection, 1975",,,,,,,,,,,,Paintings,,,2025-01-29T04:54:03.16Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/458994,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q20185303,False,956
2025-09-09 12:39:15.822,436449,436449,False,1993.400.3,1993,True,https://images.metmuseum.org/CRDImages/ep/original/DT1952.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1952.jpg,[],"[{'constituentID': 161924, 'role': 'Artist', 'name': 'Paul Gauguin', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500011421', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q37693', 'gender': ''}]",European Paintings,Painting,The Siesta,,,,,,Artist,,Paul Gauguin,"French, Paris 1848–1903 Atuona, Hiva Oa, Marquesas Islands",,"Gauguin, Paul",French,1848,1903,,https://www.wikidata.org/wiki/Q37693,http://vocab.getty.edu/page/ulan/500011421,ca. 1892–94,1892,1894,Oil on canvas,35 x 45 3/4 in. (88.9 x 116.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 88.9, 'Width': 116.2}}]","The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1993, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,,2025-05-22T04:50:13.743Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436449,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Baskets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300194498', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q201097'}, {'term': 'Irons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300185311', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q483634'}]",https://www.wikidata.org/wiki/Q3212828,True,822
2025-09-09 12:39:17.309,437835,437835,True,67.187.108,1967,True,https://images.metmuseum.org/CRDImages/ep/original/DT1500.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1500.jpg,[],"[{'constituentID': 162561, 'role': 'Artist', 'name': 'Henri de Toulouse-Lautrec', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500029114', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q82445', 'gender': ''}]",European Paintings,Painting,"The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge",,,,,,Artist,,Henri de Toulouse-Lautrec,"French, Albi 1864–1901 Saint-André-du-Bois",,"Toulouse-Lautrec, Henri de",French,1864,1901,,https://www.wikidata.org/wiki/Q82445,http://vocab.getty.edu/page/ulan/500029114,1892,1892,1892,Oil on cardboard,33 3/4 x 26 in. (85.7 x 66 cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.795, 'Height': 107.9502, 'Width': 86.3602}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 85.7, 'Width': 66}}]","Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,,Paintings,,,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/437835,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q19905264,True,817
2025-09-09 12:39:18.783,436243,436243,False,32.100.64,1932,True,https://images.metmuseum.org/CRDImages/ep/original/DP-38479-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-38479-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/GermanCat23_IRRnocap.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/GermanCat23_Xraynocap.jpg']","[{'constituentID': 161857, 'role': 'Artist', 'name': 'Albrecht Dürer', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115493', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5580', 'gender': ''}]",European Paintings,Painting,Salvator Mundi,,,,,,Artist,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,,https://www.wikidata.org/wiki/Q5580,http://vocab.getty.edu/page/ulan/500115493,ca. 1505,1500,1510,Oil on linden,22 7/8 x 18 1/2in. (58.1 x 47cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 7.62, 'Height': 69.2151, 'Width': 58.4201}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 58.737617, 'Width': 46.672592}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 58.1, 'Width': 47}}]","The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,,2025-04-05T04:53:13.457Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436243,"[{'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}]",https://www.wikidata.org/wiki/Q19911432,True,607
